CallNumber,Author,Title,ISBN,PubName,PubYear
E 162 Mul,"Mullen, Rihard.",Birds of passage : five Englishwomen in searh of Ameria /,9780715624296;0715624296,Dukworth,1994
E 162 Of,,Of onsuming interests : the style of life in the eighteenth entury /,9780813914138;0813914132,UP of Virginia for the Soiety,1994
E 162 Pah,"Pahl, Jon.","Paradox lost : free will and politial liberty in Amerian ulture, 1630-1760 /",9780801843341;0801843340,Johns Hopkins UP,1992
E 162 Pri,"Priestley, H. I.","The oming of the white man, 1492-1848 /",,Mamillan,1929
E 162 RAT,"Rath, Rihard ullen.",How early Ameria sounded /,0801472725;9780801472725,University Presses Marketing distributor; ornell University Press,2005
E 162 RAT,"Rath, Rihard ullen.",How early Ameria sounded /,9780801441264;0801441269,ornell University Press,2004
E 162 SAL,"Salinger, Sharon V. (Sharon Vineberg)",Taverns and drinking in early Ameria /,9780801878992;0801878993,Johns Hopkins UP,2004
E 162 Sav,"Savage, H.","Disovering Ameria, 1700-1875 /",9780060137823;0060137827,Harper,1979
E 162 Smi,"Smith, James Morton.",Seventeenth-entury Ameria : essays in olonial history /,,UP of North arolina,1959
E 162 Way,,The way we lived : essays and douments in Amerian soial history /,9780395959602;0395959608,Houghton Mifflin,2000
E 162 Way,,The way we lived : essays and douments in Amerian soial history /,9780395959619;0395959616,Houghton Mifflin,2000
E 162 Wer,"Wertenbaker, Thomas Jefferson,",The Founding of Amerian ivilization : the Middle olonies /,,Sribner's,1938
E 162 Wer,"Wertenbaker, Thomas Jefferson,",The first Amerians 1607-1690 /,,Mamillan,1927
E 162 Wer,"Wertenbaker, Thomas Jefferson,",The golden age of olonial ulture /,,Great Seal Books,1959
E 162 Wri,"Wright, Louis B. 1899-1984. (Louis Booker),",ulture on the moving frontier /,,Harper,1961
E 162 Wri,"Wright, Louis B. 1899-1984. (Louis Booker),",The Atlanti frontier : olonial Amerian ivilization 1607-1763 /,,ornell UP,1959
E 162 Wri,"Wright, Louis B. 1899-1984. (Louis Booker),",The olonial ivilisation of North Ameria 1607-1763 /,,Eyre,1949
E 162 Wri,"Wright, Louis B. 1899-1984. (Louis Booker),","The ultural life of the Amerian olonies, 1607-1763 /",,Harper,1957
E 163 App,"Appleby, Joye Oldham, 1929-",Liberalism and republianism in the historial imagination /,9780674530133;0674530136,Harvard UP,1992
E 163 Ber,"Berens, John F.","Providene and patriotism in early Ameria, 1640-1815 /",9780813907796;0813907799,UP of Virginia,1978
E 163 Bre,"Breitwieser, Mithell Robert.",otton Mather and Benjamin Franklin : the prie of representative personality /,9780521267687;0521267684,UP,1984
E 163 Bus,"Bushman, Rihard L.","The refinement of Ameria : persons, houses, ities /",9780394550107;0394550102,Knopf,1992
E 163 ha,"hastellux, F. J.","Travels in North Ameria in the years 1780, 1781 and 1782 /",,U of North arolina P,1963
E 163 om,"ommager, Henry Steele, 1902-",The empire of reason : how Europe imagined and Ameria realized the enlightenment /,9780297774211;0297774212,Doubleday,1977
E 163 re,"reveoeur, M. G. S. J.",Letters from an Amerian Farmer /,,Dent,1912
E 163 re,"reveoeur, M. G. S. J.",The divided loyalist : reveoeur's Ameria /,,Folio Soiety,1978
E 163 re,"reveoeur, Mihel Guillaume St. John de.","More letters from the Amerian farmer : an edition of the essays in English, left unpublished by reveoeur /",9780820315997;0820315990,U of Georgia P,1995
E 163 re,"Rie, H. .",Le ultivateur ameriain :ude sur l'oeuvre de Saint John de reveoeur /,,hampion,1933
E 163 End,,The end of Anglo-Ameria : historial essays in the study of ultural divergene /,9780719030772;0719030773,Manhester UP,1991
E 163 Fli,"Fliegelman, Jay.","Prodigals and pilgrims : the Amerian revolution against patriarhal authority, 1750-1800 /",9780521237192;052123719X,UP,1982
E 163 Gre,"Greene, E. B.","The Revolutionary Generation, 1763-1790 /",,Mamillan,1943
E 163 Gre,"Greene, Jak P. 1931- (Jak Phillip),","Imperatives, behaviors, and identities : essays in early Amerian ultural history /",9780813914060;081391406X,UP of Virginia,1992
E 163 Han,"Handlin, Osar, 1915-","A Restless People : Amerians in Rebellion, 1770-1787 /",9780385061025;0385061021,Anhor P,1982
E 163 Mey,"Meyer, D. H.",The demorati enlightenment /,9780399116865;0399116869,Putnam,1976
E 163 Mir,"Miranda, F.","The new demoray in Ameria : travels of Franiso de Miranda in the United States, 1783-84 /",,U of Oklahoma P,1963
E 163 Spu,"Spurlin, Paul Merrill.",The Frenh Enlightenment in Ameria : essays on the times of the founding fathers /,9780820307213;0820307211,U of Georgia P,1984
E 1630 EUR,,European disunion : between sovereignty and solidarity /,0230367739;9780230367739,Palgrave Mamillan,2012
E 164 Abr,,Abroad in Ameria : visitors to the new nation 1776-1914 /,9780201000313;0201000318,Addison-Wesley,1976
E 164 Ada,"Adams, Henry, 1838-1918.",The United States in 1800 /,,ornell UP,1955
E 164 Ber,"Bernard, John, 1756-1828","Retrospetions of Ameria, 1797-1811 /",,Harper,1887
E 164 Bre,"Brek, Samuel.","Reolletions of Samuel Brek, with passages from his note-books, 1771-1862 /",,Porter,1877
E 164 Bri,"Brissot, J. P.","New travels in the United States of Ameria, 1788 /",,Harvard UP,1964
E 164 Ell,"Ellis, J. J.",After the Revolution : Profiles of early Amerian ulture /,9780393012538;0393012530,Norton,1979
E 164 Eur,,The European traveller in Ameria : ontained in three letters to his friend in London.,,Hall,1972
E 164 Fos,"Foster, A. J.",Jeffersonian Ameria : notes on the United States of Ameria olleted in the years 1805-6-7 and 11-12 /,,Huntingdon Library,1954
E 164 Gre,"Griswold, R. W.",The republian ourt or Amerian soiety in the days of Washington /,,Appleton,1854
E 164 Hof,"Hoffer, Peter harles, 1944-",Revolution and regeneration : life yle and the historial vision of the generation of 1776 /,9780820306674;0820306673,U of Georgia P,1983
E 164 Ken,"Kennedy, Roger G.","Orders from Frane : the Amerians and the Frenh in a revolutionary world, 1780-1820 /",9780812213287;0812213289,U of Pennsylvania P,1990
E 164 Kro,"Krout, J. A.","The ompletion of independene, 1790-1830 /",,Mamillan,1944
E 164 Lar,"Larkin, Jak.","The reshaping of everyday life, 1790-1840 /",9780060916060;0060916060,HarperPerennial,1989
E 164 MAR,"Marr, Timothy, 1960-",The ultural roots of Amerian Islamiism /,0521852935;9780521852937;052161807X;9780521618076,ambridge University Press,2006
E 164 MOR,"Moreau de Saint-Me_ry, M. L. E. 1750-1819. (Mdri Louis Elie),na",Moreau de St Mery's Amerian journey (1793-1798) /,,Doubleday & o,1947
E 164 MOR,"Morrison, Dane Anthony, author.",True yankees : The South Seas and the disovery of Amerian identity /,1421415429;9781421415420,Johns Hopkins University Press,2014
E 164 New,,"Ameria and the world : diplomay, politis, and war /",9780815304449;0815304447,Garland,1991
E 164 New,,"Amerian ulture, 1776-1815 /",9780815304470;0815304471,Garland,1991
E 164 New,,"Amerian soiety, 1776-1815 /",9780815304463;0815304463,Garland,1991
E 164 New,,ongress and the onfederation /,9780815304395;0815304390,Garland,1991
E 164 New,,Establishing the new regime : the Washington administration /,9780815304425;0815304420,Garland,1991
E 164 New,,Federalists and republians /,9780815304432;0815304439,Garland,1991
E 164 New,,"Ratifying, amending, and interpreting the onstitution /",9780815304418;0815304412,Garland,1991
E 164 New,,State and loal politis in the new nation /,9780815304456;0815304455,Garland,1991
E 164 New,,The Federal onstitution /,9780815304401;0815304404,Garland,1991
E 164 New,,The Revolution in Amerian thought /,9780815304364;0815304366,Garland,1991
E 164 Nye,"Nye, Russel B. 1913- (Russel Blaine),","The ultural life of the new nation, 1776-1830 /",,Hamilton,1960
E 164 SMI,"Smith-Rosenberg, arroll.",This violent empire : the birth of an Amerian national identity /,0807832960;9780807832967,Published for the Omohundro Institute of Early Amerian History and ulture by University of North arolina Press,2010
E 164 She,"Sherrill, . H.",Frenh memories of eighteenth-entury Ameria /,,Sribner's,1915
E 164 Smi,"Smith, Barbara lark.",After the Revolution : the Smithsonian history of everyday life in the eighteenth entury /,9780394543819;0394543815,Pantheon Books,1985
E 164 WOO,"Wood, Gordon S.","Empire of liberty : a history of the early Republi, 1789-1815 /",0195039149;9780195039146,Oxford University Press,2009
E 164 Wel,"Weld, I.",Travels through the states of North Ameria /,,Johnson Reprint,1968
E 165 Ber,"Berger, Max, 1914-","The British traveller in Ameria, 1836-1860 /",,Smith,1964
E 165 he,"hevalier, M.","Soiety, manners, and politis in the United States : letters on North Ameria /",,Smith,1967
E 165 ob,"obbett, William, 1763-1835.",A year's Residene in the United States of Ameria ... /,,Southern Illinois UP,1964
E 165 DI,"Dikens, harles, 1812-1870 author.",Amerian notes : Pitures from Italy and A hild's history of England /,,hapman & Hall,0
E 165 Fis,"Fish, . R.","The rise of the ommon man, 1830-1850 /",,Mamillan,1927
E 165 Gru,"Grund, F. J.",Aristoray in Ameria : from the sketh-book of a German nobleman /,,Harper,1959
E 165 Gru,"Grund, F. J.","The Amerians in their moral, soial, and politial relations /",,Johnson Reprint,1968
E 165 Hal,"Hall, Margaret Hunter, 1799-1876.","The aristorati journey : being the outspoken letters of Mrs. Basil Hall written during a fourteen months' sojourn in Ameria, 1827-1828 /",,Putnam,1931
E 165 Ham,"Hamilton, T.",Men and manners in Ameria /,,Johnson Reprint,1968
E 165 Mar,"Marryat, Frederik, 1792-1848.",A diary in Ameria : with remarks on its institutions /,,Knopf,1962
E 165 Mar,"Martineau, Harriet, 1802-1876.",Retrospet of western travel. 2v in 1 /,,Dover,1956
E 165 Mar,"Martineau, Harriet, 1802-1876.",Soiety in Ameria /,,AMS P,1966
E 165 Mar,"Martineau, Harriet, 1802-1876.",Soiety in Ameria /,,Doubleday,1962
E 165 Mat,"Matthews, Jean V.","Toward a new soiety : Amerian thought and ulture, 1800-1830 /",9780805790528;0805790527,Twayne,1991
E 165 Nor,"Norton, Anne.",Alternative Amerias : a reading of antebellum politial ulture /,9780226595108;0226595102,U of hiago P,1986
E 165 PIE,"Pierson, George Wilson, 1904- author.",Toqueville in Ameria /,0801855063;9780801855061,Johns Hopkins University Press,1996
E 165 Per,"Perry, Lewis urtis.","Boats against the urrent : Amerian ulture between revolution and modernity, 1820-1860 /",9780195060911;0195060911,OUP,1993
E 165 Pop,"Pope-Hennessy, U.",Three English women in Ameria /,,Benn,1929
E 165 Pro,"Probst, G. E.",The happy republi : a reader in Toqueville's Ameria /,,Peter Smith,1968
E 165 REI,"Reiss, Benjamin.","The showman and the slave : rae, death, and memory in Barnum's Ameria /",9780674006362;0674006364,Harvard University Press,2001
E 165 Rie,"Riegel, R. E.","Young Ameria, 1830-1840 /",,U of Oklahoma P,1949
E 165 Roy,"Royall, A.","Skethes of history, life and manners, in the United States, by a traveller /",,Johnson Reprint,1970
E 165 To,"Pierson, G. W.",Toqueville in Ameria /,,Doubleday,1959
E 165 To,"Toqueville, Alexis de, 1805-1859.",Journey to Ameria /,,Faber,1959
E 165 Tro,"Trollope, Franes Milton, 1780-1863.",Domesti manners of the Amerians /,,Knopf,1949
E 165 Try,"Tryon, W. S.","My native land : life in Ameria, 1790-1870 /",,U of hiago P,1961
E 165 Wel,"Welter, R.","The mind of Ameria, 1820-1860 /",9780231029636;0231029632,olumbia UP,1975
E 165 Wri,"Wright, F.",Views of soiety and manners in Ameria /,,Harvard UP,1963
E 166 Ant,,Antebellum Amerian ulture : an interpretive anthology /,9780669014761;0669014761,Heath,1979
E 166 Bir,"Bird, Isabella L, 1831-1904.",The Englishwoman in Ameria /,,U of Wisonsin P,1966
E 166 Bod,"Bode, arl, 1911-",Midentury Ameria : life in the 1850s /,9780809305629;0809305623,Southern Illinois UP,1972
E 166 Bod,"Bode, arl, 1911-","The anatomy of Amerian popular ulture, 1840-1861 /",,U of alifornia P,1959
E 166 Bra,"Branh, E. D.","The sentimental years, 1836-1860 /",,Hill and Wang,1965
E 166 Bre,"Bremer, F.",Ameria of the fifties : letters of Fredrika Bremer /,,Amerian-Sandinavian Foundation,1924
E 166 Bre,"Bremer, F.",The homes of the new world : impressions of Ameria /,,Johnson Reprint,1968
E 166 ol,"ole, A. .","The irrepressible onflit, 1850-1865 /",,Mamillan,1934
E 166 Di,"Diey, E.",Spetator of Ameria /,9780575014015;0575014016,Gollanz,1972
E 166 Gal,"Gale, Robert Lee.",A ultural enylopedia of the 1850s in Ameria /,9780313285240;0313285241,Greenwood P,1993
E 166 Mur,"Murray, H. A.","Lands of the slave and the free, or, uba, the United States and anada /",,Routledge,1857
E 166 Nye,"Nye, Russel B. 1913- (Russel Blaine),","Soiety and ulture in Ameria, 1830-1860 /",,Harper,1974
E 166 Pai,"Pairpoint, A.","Unle Sam and his ountry, or, Skethes of Ameria, in 1854-55-56 /",,Simpkin,1857
E 166 Pie,"Piery, F. H.",Route from Liverpool to Great Salt Lake Valley /,,Harvard UP,1962
E 166 SMI,"Smith, Matthew Wilson, author.",Listening to nineteenth-entury Ameria /,9780807826577;080782657X;9780807849828;0807849820,University of North arolina Press,2001
E 166 Sar,"Sarmiento, D. F.",Travels in the United States in 1847 /,9780691046020;0691046026,Prineton UP,1970
E 166 Tro,"Trollope, Anthony, 1815-1882.",North Ameria /,,Knopf,1951
E 167 Aar,"Aaron, Daniel, 1912-2016.",Men of good hope : a story of Amerian progressives /,,OUP,1951
E 167 Bee,"Beeher, atharine Esther, 1800-1878","The Amerian woman's home : or, Priniples of domesti siene ; being a guide to the formation and maintenane of eonomial, healthful, beautiful, and hristian homes /",,Ford,1869
E 167 Bee,"Beer, Thomas, 1889-1940.",The mauve deade : Amerian life at the end of the nineteenth entury /,,Knopf,1926
E 167 Bur,"Burn, J. D.",Three years among the working-lasses in the United States during the war /,,SmithElder,1865
E 167 om,"ommager, Henry Steele, 1902-",The Amerian Mind : an Interpretation of Amerian Thought and harater sine the 1880's /,,Yale UP,1950
E 167 Dix,"Dixon, W. H.",New Ameria /,,Hurst,1869
E 167 Fre,"Freeman, Edward A. 1823-1892. (Edward Augustus),",Some impressions of the United States /,,Holt,1883
E 167 Gin,"Ginger, R.",Amerian soial thought /,,Hill & Wang,1961
E 167 Gre,"Greeley, Horae, 1811-1872.",An overland journey from New York to San Franiso in the summer of 1859 /,,Madonald,1965
E 167 Hay,"Hays, Samuel Pfrimmer.",The response to industrialism 1885-1914 /,9780226321639;0226321630,U of hiago P,1995
E 167 Kin,"King, Moses, 1853-1909.",King's handbook of the United States /,,Moses King orporation,1892
E 167 Mar,"Marshall, W. G.","Through Ameria : or, nine months in the United States /",,Low,1882
E 167 MA,"MAllister, W.",Soiety as I have found it /,,assell,1890
E 167 Nev,"Nevins, Allan, 1890-1971.","The emergene of modern Ameria, 1865-1878 /",,Mamillan,1927
E 167 Off,"Offenbah, Jaques, 1819-1880.",Orpheus in Ameria : Offenbah's diary of his journey to the New World /,,Indiana UP,1957
E 167 Pri,"Rosebery, Arhibald Philip Primrose, Earl of, 1847-1929.","Lord Rosebery's North Amerian journal, 1873 /",,Sidgwik,1967
E 167 Rus,"Russell, William Howard.","My diary, North and South /",9780877225225;0877225222,Temple UP,1988
E 167 Sal,"Sala, George Augustus, 1828-1895.",Ameria revisited : from the Bay of New York to the Gulf of Mexio and from Lake Mihigan to the Paifi /,,Vizetelly,1882
E 167 Sau,"Saunders, W.","Through the light ontinent : or, The United States in 1877-8 /",,assell,1879
E 167 Sh,"Shlesinger, Arthur M. 1888-1965. (Arthur Meier),","The rise of the ity, 1878-1898 /",,Mamillan,1933
E 167 Smi,"Smith, Henry Nash.","Popular ulture and industrialism, 1865-1890 /",,New York UP,1967
E 167 Tre,"Trevelyan, . P.","Letters from North Ameria and the Paifi, 1898 /",,hatto,1969
E 167 Web,"Webb, Beatrie, 1858-1943.","Beatrie Webb's Amerian diary, 1898 /",,U of Wisonsin P,1963
E 168 ANT,"Antin, Mary, 1881-1949.",The promised land /,0136011411;9780136011415,Prentie Hall,2007
E 168 All,"Allen, F. L.","Sine yesterday : the nineteen-thirties in Ameria, September 3 1929- September 3 1939 /",,Harper,1940
E 168 All,"Allen, F. L.","The big hange : Ameria transforms itself, 1900-1950 /",,Harper,1952
E 168 Ame,,"Amerian home life, 1880-1930 : a soial history of spaes and servies /",9780870497599;0870497596,U of Tennessee P,1992
E 168 Amo,"Amory, .",The last resorts /,,Harper,1952
E 168 Ant,"Antin, Mary, 1881-1949.",The promised land /,9780405128189;0405128185,Ayer,1987
E 168 BAN,"Banta, Martha.","Taylored lives : narrative produtions in the age of Taylor, Veblen, and Ford /",9780226037011;0226037010;9780226037028;0226037029,University of hiago Press,1993
