child,parent,description
E635-R-2015,E,The Routledge sourcebook of religion and the American Civil War : a history in documents 
E185-K-1975,E,No crystal stair : Black life and the Messenger
E450-C-1969,E,History of the Underground Railroad as it was conducted by the Anti-slavery League ; including many thrilling encounters between those aiding the slaves to escape and those trying to recapture them.
E185-S-2014,E,Death of a King : the real story of Dr. Martin Luther King Jr.'s final year 
E185-H-2014,E,A chosen exile : a history of racial passing in American life 
E840-C-2014,E,How the world was won : the Americanization of everywhere 
E184-C-,E,On the edge of politics : the roots of Jewish political thought in America 
E98-O-2014,E,Native American medicine 
E184-T-2014,E,Twenty-first century dynamics of multiculturalism : beyond post-racial America 
E183-E-2014,E,"Dual containment"" policy in the Persian Gulf : the USA"
E840-J-2014,E,American ambassadors : the past
E668-R-2014,E,Reconstruction Era : (1865-1877) 
E784-A-2014,E,The 1920s (1920-1929) 
E806-A-2014,E,The 1930s (1930-1939) 
E302-D-2015,E,Patriotism & piety : Federalist politics and religious struggle in the new American nation 
E744-N-2014,E,The global republic : America's inadvertent rise to world power 
E279-M-2014,E,The fox and the hound : the birth of American spying 
E183-H-2014,E,New era in U.S.-Vietnam relations : deepening ties two decades after normalization 
E417-C-2014,E,Met his every goal? : James K. Polk and the legends of Manifest Destiny 
E209-S-2015,E,Fighting over the founders : how we remember the American Revolution 
E842-N-2014,E,JFK : assassination rehearsal 
E457-K-2015,E,Lincoln's political thought 
E179-H-2015,E,Miseducating Americans : distortions of historical understanding 
E609-P-2014,E,A press divided : newspaper coverage of the Civil War 
E743-V-2014,E,Haunted by Hitler : liberals
E169-Y-2015,E,Wicked problems
E748-N-2015,E,Colonel House : a biography of Woodrow Wilson's silent partner 
E169-M-2014,E,The devils we know : us and them in America's raucous political culture : essays 
E743-R-2015,E,Red war on the family : sex
E469-D-2015,E,The cause of all nations : an international history of the American Civil War 
E310-B-2014,E,Founding visions : the ideas
E184-C-2014,E,Tapestry : the history and consequences of America's complex culture 
E259-R-2014,E,Becoming men of some consequence : youth and military service in the Revolutionary War 
E169-B-2015,E,Baby boomers and popular culture : an inquiry into America's most powerful generation 
E745-U-2014,E,George Marshall : a biography 
E185-R-2015,E,Reach : 40 Black men speak on living
E840-A-2014,E,Adventures of a misfit : coming of age in the 50s and 60s 
E169-M-2014,E,Total loss farm : a year in the life 
E185-S-2014,E,Stranger at the gates : a summer in Mississippi 
E807-W-2014,E,Before the trumpet : young Franklin Roosevelt
E807-W-2014,E,A first-class temperament : the emergence of Franklin Roosevelt
E169-O-2014,E,The real thing : imitation and authenticity in American culture
E359-G-2014,E,The 104th (New Brunswick) Regiment of Foot in the War of 1812 
E807-L-2014,E,Eleanor : the years alone 
E860-B-2014,E,All the President's men 
E169-M-2014,E,Celebrity and power : fame in contemporary culture 
E169-P-2014,E,"États Désunis. English+""The Disunited States "
E807-L-2014,E,Eleanor and Franklin : the story of their relationship
E457-L-2014,E,John Wilkes Booth : day by day 
E786-H-2014,E,Warren G. Harding and the Marion Daily Star : how newspapering shaped a president 
E265-L-2014,E,"Admiral de Grasse and American Independence+""Admiral de Grasse & American Independence "
E877-B-2015,E,Ronald Reagan : champion of conservative America 
E661-E-2014,E,The emergence of modern America (1874-1917) 
E457-S-2014,E,Lincoln's assassination 
E743-L-2014,E,The Nazis next door : how America became a safe haven for Hitler's men 
E183-U-2014,E,The US strategic pivot to Asia and cross-strait relations : economic and security dynamics 
E312-L-2014,E,The return of George Washington : 1783-1789 
E183-X-2014,E,Chinese and Americans : a shared history 
E806-O-2014,E,America in the thirties 
E332-G-2008,E,The Hemingses of Monticello : an American family 
E184-H-2013,E,A borderlands view on Latinos
E78-H-2015,E,Rock art and regional identity : a comparative perspective 
E99-J-2014,E,Yakama rising : indigenous cultural revitalization
E183-D-2014,E,The contest of the century : the new era of competition with China--and how America can win 
E162-E-2015,E,The Bloomsbury Encyclopedia of the American Enlightenment 
E183-C-2013,E,The twilight war : the secret history of America's thirty-year conflict with Iran 
E183-H-2009,E,The United States and Iraq since 1979 : hegemony
E185-A-2014,E,"Works. Selections+""For jobs and freedom : the selected speeches and writings of A. Philip Randolph "
E338-M-2013,E,Slavery
E444-N-2013,E,Twelve years a slave : narrative of Solomon Northup
E453-O-2013,E,Freedom national : the destruction of slavery in the United States
E269-S-2007,E,Rough crossings : the slaves
E450-S-2006,E,The underground railroad from slavery to freedom : a comprehensive history 
E451-T-2012,E,The tribunal : responses to John Brown and the Harpers Ferry Raid 
E449-A-2011,E,Polemical pain : slavery
E444-S-2011,E,Slave narratives after slavery 
E441-F-2008,E,Freedom in my heart : voices from the United States National Slavery Museum 
E449-E-2011,E,Slavery in the American republic : developing the Federal government
E449-F-2011,E,The crusade against slavery
E453-F-2011,E,Slavery's ghost : the problem of freedom in the age of emancipation 
E29-H-2005,E,Slavery and African ethnicities in the Americas : restoring the links 
E18-A-2005,E,The Atlantic world : essays on slavery
E447-L-2014,E,Amistad's orphans : an Atlantic story of children
E450-P-2012,E,One more river to cross 
E444-N-2008,E,Three narratives of slavery.
E450-W-2012,E,The archaeology of antislavery resistance 
E443-W-2012,E,Help me to find my people : the African American search for family lost in slavery 
E444-A-2005,E,"House of bondage+""American slaves tell their stories : six interviews "
E467-A-2014,E,Such troops as these : the genius and leadership of Confederate General Stonewall Jackson 
E457-A-2015,E,Abe & Fido : Lincoln's love of animals and the touching story of his favorite canine companion 
E468-K-2012,E,"Works. Selections+""North & south : the brothers war : an essay in photographs "
E160-L-2014,E,Frommer's easyguide to national parks of the American West 
E185-L-2014,E,Racial cleansing in Arkansas
E668-L-2014,E,After Lincoln : how the north won the Civil War and lost the peace 
E312-L-2014,E,The return of George Washington : 1783-1789 
E184-L-2015,E,The Italian Americans : a history 
E185-L-2015,E,Running for freedom : civil rights and black politics in America since 1941 
E99-L-2014,E,Geronimo : leadership strategies of an American warrior 
E656-L-2014,E,The birth of a nation : how a legendary filmmaker and a crusading editor reignited America's Civil War 
E664-L-2015,E,Taking on Theodore Roosevelt : how one Senator defied the President on Brownsville and shook American politics 
E183-L-2014,E,Back channel to Cuba : the hidden history of negotiations between Washington and Havana 
E457-L-,E,Malice toward none : Abraham Lincoln's second inaugural address 
E487-L-2014,E,The fall of the House of Dixie : the Civil War and the social revolution that transformed the South 
E184-L-2014,E,A Chinaman's chance : one family's journey and the Chinese American dream 
E441-W-2014,E,American slavery : a very short introduction 
E185-W-2014,E,Between slavery and freedom : free people of color in America from settlement to the Civil War 
E475-W-2014,E,The Devil's to pay : John Buford at Gettysburg : a history and tour guide 
E661-W-2014,E,Unreasonable men : Theodore Roosevelt and the Republican rebels who created progressive politics 
E607-W-2014,E,Marching masters : slavery
E99-W-2014,E,Our ice is vanishing = Sikuvut nunguliqtuq : a history of Inuit
E29-Y-2014,E,Alien nation : Chinese migration in the Americas from the coolie era through World War II 
E185-W-2014,E,Black prophetic fire 
E476-W-2014,E,Bloody spring : forty days that sealed the Confederacy's fate 
E477-W-2015,E,Their last full measure : the final days of the Civil War 
E185-W-2013,E,Peace be still : modern black America from World War II to Barack Obama 
E356-C-2014,E,"The Battle of New Orleans : but for a piece of wood"" "
E184-C-2014,E,Beloved strangers : a memoir 
E96-C-2014,E,Aboriginal student engagement and achievement : educational practices and cultural sustainability 
E99-G-2014,E,Imagining Geronimo : an Apache icon in popular culture 
E840-A-2014,E,Blessed experiences : genuinely southern
E491-T-2014,E,Don Troiani's regiments & uniforms of the Civil War 
E185-C-2014,E,This nonviolent stuff'll get you killed : how guns made the civil rights movement possible 
E885-C-2014,E,A colossal wreck : a road trip through scandal
E118-L-2014,E,Lies my teacher told me about Christopher Columbus : what your history books got wrong 
E169-L-2015,E,"Amazing adventures of a nobody+""The kindness diaries : one man's quest to ignite goodwill and transform lives around the world "
E901-A-2015,E,Power forward : my presidential education 
E185-L-2014,E,Selma to Saigon : the civil rights movement and the Vietnam War 
E540-L-2014,E,Soldiering for freedom : how the Union army recruited
E83-L-2014,E,Kit Carson and the First Battle of Adobe Walls : a tale of two journeys 
E668-L-2014,E,Statesmanship and Reconstruction : moderate versus radical Republicans on restoring the union after the Civil War 
E185-M-2014,E,In remembrance of Emmett Till : regional stories and media responses to the Black freedom struggle 
E467-M-2014,E,Commander Will Cushing : daredevil hero of the Civil War 
E185-M-2014,E,Letters from Mississippi 
E99-F-2014,E,A Lenape among the Quakers : the life of Hannah Freeman 
E207-M-2014,E,The admiral and the ambassador : one man's obsessive search for the body of John Paul Jones 
E184-C-2013,E,The (re-)making of a Black American : tracing the racial and ethnic socialization of Black immigrant youth from the Caribbean 
E740-C-2014,E,Wrapped in the flag : what I learned growing up in America's radical right
E178-W-2014,E,U.S. history for dummies 
E467-D-2014,E,Crucible of command : Ulysses S. Grant and Robert E. Lee-- the war they fought
E901-S-2014,E,Campaign Inc. : how leadership and organization propelled Barack Obama to the White House 
E169-D-2014,E,America 
E158-D-2014,E,100 places in the USA every woman should go 
E169-D-2014,E,Falling in love with America again 
E846-D-2014,E,Landslide : LBJ and Ronald Reagan at the dawn of a new America 
E97-D-2014,E,The heathen school : a story of hope and betrayal in the age of the early republic 
E476-D-2014,E,Hurricane from the heavens : the Battle of Cold Harbor
E468-D-2014,E,The Civil War : the story of the war with maps 
E449-D-2014,E,The problem of slavery in the age of emancipation 
E450-D-2014,E,Slavery's exiles : the story of the American Maroons 
E468-C-2015,E,The Civil War : a visual history.
E907-M-2014,E,Faithless execution : building the political case for Obama's impeachment 
E271-M-2014,E,Give me a fast ship : the Continental Navy and America's Revolution at sea 
E241-M-2015,E,"Battle of Paoli : the Revolutionary War massacre"" near Philadelphia"
E169-M-2013,E,Footprints across America : retracing an Irishman's journey during the last great Gold Rush 
E467-M-2014,E,Embattled rebel : Jefferson Davis as commander in chief 
E99-M-2014,E,Up Ghost River : a chief's journey through the turbulent waters of Native history 
E184-S-2014,E,Second-generation Korean experiences in the United States and Canada 
E475-M-2015,E,Gettysburg : trace the path of America's heritage 
E78-F-2014,E,For a love of his people : the photography of Horace Poolaw 
E180-M-2014,E,American capitals : a historical geography 
E467-C-2014,E,"Jubal Early : Robert E. Lee's Bad old man"" "
E468-C-2014,E,The handy Civil War answer book 
E449-C-2014,E,Ain't no harm to kill the devil : the life and legacy of John Fairfield
E185-M-2013,E,The American dream through the eyes of Black African immigrants in Texas 
E99-M-2014,E,Tasunka : a Lakota horse legend 
E457-L-2014,E,Lincoln & liberty : wisdom for the ages 
E185-M-2014,E,Black stats : African Americans by the numbers in the twenty-first century 
E176-M-2014,E,Presidents and their generals : an American history of command in war 
E185-M-2014,E,A black gambler's world of liquor
E740-M-2014,E,The world of the John Birch Society : conspiracy
E840-A-2015,E,Walking with the wind : a memoir of the movement 
E184-D-2014,E,How Dutch Americans stayed Dutch : an historical perspective on ethnic identities 
E447-D-2014,E,The Creole affair : the slave rebellion that led the U.S. and Great Britain to the brink of war 
E897-D-2014,E,The invisible front : love and loss in an era of endless war 
E860-D-2014,E,Washington journal : reporting Watergate and Richard Nixon's downfall 
E908-D-2013,E,The president's devotional : the daily readings that inspired President Obama 
E76-D-2014,E,An indigenous peoples' history of the United States 
E169-H-2014,E,Happiness : ten years of n+1  
E909-N-2014,E,An Obama's journey : my odyssey of self-discovery across three cultures 
E169-N-2014,E,20 west : the great road across America 
E179-D-2014,E,Disasters and tragic events : an encyclopedia of catastrophes in American history 
E470-N-2004,E,Guerrilla warfare in Civil War Missouri 
E83-N-2014,E,Lincoln's bishop : a president
E811-D-2013,E,1940 : FDR
E169-D-2015,E,American culture 
E185-A-2013,E,African American Connecticut explored 
E164-L-2014,E,The travel journals of Henrietta Marchant Liston : North America & Lower Canada
E183-A-2014,E,Nixon
E93-A-2014,E,Native America and the question of genocide 
E744-A-2015,E,American foreign policy and its thinkers 
E183-E-2014,E,"Dual containment"" policy in the Persian Gulf : the USA"
E467-E-2014,E,American general : the life and times of William Tecumseh Sherman 
E99-E-2014,E,Books and islands in Ojibwe country : traveling through the land of my ancestors 
E179-E-2014,E,Creating the American West : boundaries and borderlands 
E185-E-2014,E,The age of Garvey : how a Jamaican activist created a mass movement and changed global Black politics 
E99-F-2014,E,Encounters at the heart of the world : a history of the mandan people 
E78-F-2015,E,Reconciling and rehumanizing indigenous-settler relations : an applied anthropological perspective 
E806-A-2014,E,The 40s : the story of a decade 
E185-F-2014,E,Black faces
E876-N-1985,E,America overcommitted : United States national interests in the 1980s 
E449-O-2014,E,The scorpion's sting : antislavery and the coming of the Civil War 
E176-O-2014,E,How to fight presidents : defending yourself against the badasses who ran this country 
E467-O-2014,E,Fierce patriot : the tangled lives of William Tecumseh Sherman 
E415-O-2014,E,American queen : the rise and fall of Kate Chase Sprague
E185-O-2013,E,The Black power mixtape : 1967-1975 
E745-O-2014,E,Killing Patton : the strange death of World War II's most audacious general 
E78-K-2014,E,"Kennewick Man (2014)+""Kennewick Man : the scientific investigation of an ancient American skeleton "
E840-A-2014,E,Worthy fights : a memoir of leadership in war and peace 
E178-M-2015,E,AP U.S. history 2015 
E767-A-2014,E,"Brother Woodrow"" : a memoir of Woodrow Wilson "
E840-B-2014,E,All the truth is out : the week politics went tabloid 
E185-A-2014,E,After slavery : race
E743-B-2014,E,Allegiance to liberty : the changing face of patriots
E441-B-2014,E,The half has never been told : slavery and the making of American capitalism 
E523-B-2014,E,The 72nd New York Infantry in the Civil War : a history and roster 
E184-B-2014,E,Latino America : how America's most dynamic population is poised to transform the politics of the nation 
E605-B-1964,E,The adventures of a prisoner of war
E176-B-2014,E,Dreamers and deceivers : true stories of the heroes and villains who made America 
E210-F-2015,E,The Great divide : the conflict between Washington and Jefferson that defined a nation 
E836-P-2014,E,Eisenhower : the public relations president 
E99-P-2014,E,The Navajo and the animal people 
E472-R-2014,E,Manassas : a battlefield guide 
E185-P-2013,E,Black mayors
E98-P-2014,E,Native American environmentalism : land
E184-P-2014,E,Uncle Swami : South Asians in America today 
E99-P-1995,E,Talking to the ground : one family's journey on horseback across the sacred land of the Navajo 
E540-P-2015,E,My brother's keeper : African Canadians and the American Civil War 
E160-F-2014,E,Fodor's the complete guide to the national parks of the West 
E184-F-2014,E,Mexicans in the making of America 
E744-F-2015,E,Historical dictionary of U.S. diplomacy during the Cold War 
E668-F-2014,E,Reconstruction : America's unfinished revolution
E185-B-2014,E,The Black Panthers speak 
E184-A-2014,E,Addressing racial disproportionality and disparities in human services : multisystemic approaches 
E185-F-2014,E,After the rebellion : black youth
E185-E-2014,E,The great Black migration : a historical encyclopedia of the American mosaic 
E907-R-2015,E,Fracture : Barack Obama
E540-R-2014,E,African Canadians in Union blue : enlisting for the cause in the Civil War 
E178-R-,E,Barron's AP United States history.
E169-R-2014,E,American exceptionalism : an idea that made a nation and remade the world 
E185-R-2014,E,Please stop helping us : how liberals make it harder for blacks to succeed 
E169-R-2014,E,Intimate strangers : Arendt
E467-R-2014,E,The real Custer : from boy general to tragic hero 
E185-R-2014,E,Pageants
E628-R-2015,E,Capital dames : the Civil War and the women of Washington
E457-F-2014,E,Abraham Lincoln's daily treasure : moments of faith with America's favorite president 
E184-F-2014,E,Diversity explosion : how new racial demographics are remaking America 
E78-F-2014,E,The Agate Basin site : a record of the Paleoindian occupation of the northwestern High Plains 
E893-F-2014,E,Revitalizing governance
E449-G-2014,E,"Works. Selections+""On slavery and abolitionism : essays and letters "
E748-G-2014,E,Hope and fear in Margaret Chase Smith's America : a continuous tangle 
E162-G-2014,E,Between two worlds : how the English became Americans 
E901-A-2014,E,Off the sidelines : raise your voice
E99-G-2014,E,Caddo connections : cultural interactions within and beyond the Caddo world 
E302-G-2014,E,Founders as fathers : the private lives and politics of the American revolutionaries 
E185-B-2014,E,Black women and popular culture : the conversation continues 
E125-G-2014,E,Early visions and representations of America : Alvar Núñez Cabeza de Vaca's Naufragios and William Bradford's of Plymouth Plantation 
E184-G-2014,E,A race for the future : how conservatives can break the liberal monopoly on Hispanic Americans 
E184-G-2015,E,Russian tattoo : a memoir 
E185-G-2014,E,Down to the crossroads : civil rights
E83-G-2014,E,American carnage : Wounded Knee
E185-R-2014,E,Seizing freedom : slave emancipation and liberty for all 
E887-H-2014,E,Hillary Clinton in her own words 
E184-S-2014,E,Looking for Palestine : growing up confused in an Arab-American family 
E183-S-2014,E,Harold and Jack : the remarkable friendship of prime minister Macmillan and President Kennedy 
E468-S-2015,E,Weird Civil War : your travel guide to the ghostly legends and best-kept secrets of the American Civil War 
E178-A-2015,E,American horizons : U.S. history in a global context. Volume I
E178-A-2016,E,American horizons : U.S. history in a global context with sources. Volume I
E178-A-2015,E,American horizons : U.S. history in a global context. Volume II
E230-S-2014,E,Native Americans in the American Revolution : how the war divided
E158-R-2014,E,The rough guide to the USA.
E449-S-2014,E,Abolitionist geographies 
E907-P-2014,E,Historical dictionary of the Barack Obama administration 
E98-S-2013,E,Fighting colonialism with hegemonic culture : native American appropriation of Indian stereotypes 
E467-G-2014,E,Rebel yell : the violence
E184-H-2014,E,African and American : West Africans in post-civil rights America 
E178-S-2015,E,U.S. history 101 
E468-S-2014,E,Persuading John Bull : Union and Confederate propaganda in Britain
E169-S-2014,E,American smoke : journeys to the end of the light : a fiction of memory 
E885-S-2015,E,America in the nineties 
E907-S-2014,E,The people vs. Barack Obama : the criminal case against the Obama administration 
E185-A-2014,E,The rejected stone : Al Sharpton and the path to American leadership 
E909-S-2015,E,Michelle Obama : a life 
E882-S-2014,E,George H. W. Bush : character at the core 
E98-S-2014,E,Enough for all : foods of my Dry Creek Pomo and Bodega Miwok people 
E468-S-2015,E,The smell of battle
E477-S-2014,E,The 1864 Franklin-Nashville Campaign : the finishing stroke 
E511-S-2014,E,The 2nd Maine Cavalry in the Civil War : a history and roster 
E573-S-2014,E,The 21st North Carolina Infantry : a Civil War history
E123-H-2014,E,Searching for golden empires : epic cultural collisions in sixteenth-century America 
E83-H-2015,E,The last days of George Armstrong Custer : the true story of the Battle of the Little Bighorn 
E312-H-2015,E,Washington's circle : the creation of the president 
E154-H-2014,E,Historical gazetteer of the United States 
E855-H-2015,E,The Professor and the President : Daniel Patrick Moynihan in the Nixon White House 
E744-A-2015,E,African Americans in U.S. foreign policy : from the era of Frederick Douglass to the age of Obama 
E599-H-2014,E,Sea of darkness : unraveling the mysteries of the HL Hunley 
E748-S-2014,E,On his own terms : a life of Nelson Rockefeller 
E807-R-2014,E,The first lady of radio : Eleanor Roosevelt's historic broadcasts 
E356-S-2014,E,When Britain burned the White House : the 1814 invasion of Washington 
E99-G-2014,E,"Sur les pas de Geronimo. English+""In Geronimo's footsteps : a journey beyond legend "
E185-F-2013,E,From every mountainside : black churches and the broad terrain of civil rights 
E185-P-2014,E,The psychology of Black boys and adolescents 
E158-S-,E,"USA (Lonely Planet Publications (Firm))+""USA."""
E184-S-2015,E,Shame : how America's past sins have polarized our country 
E185-H-2014,E,The short and tragic life of Robert Peace : a brilliant young man who left Newark for the Ivy League 
E332-H-2014,E,Thomas Jefferson : uncovering his unique philosophy and vision 
E457-H-2014,E,Lincoln and the power of the press : the war for public opinion 
E185-H-2015,E,Ain't I a woman : Black women and feminism 
E169-H-2014,E,Downstream toward home : a book of rivers 
E169-H-2015,E,God
E855-H-2014,E,Chasing shadows : the Nixon tapes
E840-A-2015,E,American foreign policy : theoretical essays 
E184-T-2014,E,Cameroonian immigrants in the United States : between the homeland and the diaspora 
E445-C-2014,E,Chained to the land : voices from cotton & cane plantations : from interviews of former slaves 
E185-A-2014,E,The invitation 
E184-Y-2014,E,Yellow peril! : an archive of anti-Asian fear 
E183-T-2014,E,Brazil
E184-T-2014,E,There was and there was not : a journey through hate and possibility in Turkey
E241-T-2014,E,George Washington's surprise attack : a new look at the battle that decided the fate of America 
E468-A-2015,E,American Civil War : a state-by-state encyclopedia 
E301-E-2014,E,The Encyclopedia of the Wars of the Early American Republic
E160-E-.U72,E,US national parks west.
E185-I-2015,E,African Americans against the bomb : nuclear weapons
E77-I-2015,E,"We are still here"" : American Indians since 1890 "
E185-V-2014,E,The African-American experience in nineteenth-century Connecticut : benevolence and bitterness 
E807-W-2014,E,A first-class temperament : the emergence of Franklin Roosevelt
E757-W-2014,E,The Roosevelts : an intimate history 
E184-I-2015,E,Irish Americans : the history and culture of a people 
E185-W-2014,E,Imagining Black America 
E78-W-2014,E,The red Atlantic : American indigenes and the making of the modern world
E608-A-2014,E,Liar
E302-A-1977,E,Papers of John Adams 
E169-A-2014,E,The American boomerang : making the case for exceptionalism 
E98-A-2014,E,Bark canoes and skin boats of North America 
E158-B-.U85,E,USA's best trips : 99 themed itineraries across America.
E185-B-2013,E,Freedom now! : forgotten photographs of the civil rights struggle 
E183-B-2014,E,China 1945 : Mao's revolution and America's fateful choice 
E400-B-2014,E,America 1844 : religious fervor
E169-J-2015,E,Going gypsy : one couple's adventure from empty nest to no nest at all 
E184-L-2014,E,Letters from readers in the Polish American Press
E185-J-2014,E,A nation can rise no higher than its women : African American Muslim Women in the Movement for Black Self Determination
E839-J-2014,E,Hidden history : an exposé of modern crimes
E876-C-2015,E,A companion to Ronald Reagan 
E76-J-2014,E,Encyclopedia of native tribes of North America 
E185-J-2014,E,Negroes and the gun : the Black tradition of arms 
E99-J-1995,E,The Manitous : the spiritual world of the Ojibway 
E744-J-2014,E,Against immediate evil : American internationalists and the four freedoms on the eve of World War II 
E573-J-2014,E,The 25th North Carolina troops in the Civil War : history and roster of a mountain-bred regiment 
E746-J-2001,E,Admiral Arleigh (31-Knot) Burke : the story of a fighting sailor 
E208-B-2014,E,Continental versus Redcoat : American revolutionary war 
E231-B-2014,E,American spring : Lexington
E453-B-,E,Lincoln's gamble : the tumultuous six months that gave America the Emancipation Proclamation and changed the course of the Civil War 
E175-I-2014,E,Interacting with history : teaching with primary sources 
E901-L-2014,E,Citizens of the green room : profiles in courage and self-delusion 
E78-A-2014,E,Alliance and landscape on Perry Mesa in the fourteenth century 
E457-A-2015,E,"Works. Selections+""Lincoln's selected writings : authoritative texts"
E249-W-2005,E,Iron tears : America's battle for freedom
E181-L-2013,E,The American military : a narrative history 
E233-M-2014,E,The Philadelphia Campaign. Volume I
E184-Y-2014,E,Younger-generation Korean experiences in the United States : personal narratives on ethnic and racial identities 
E185-B-2014,E,Black women in politics : identity
E354-D-2014,E,The War of 1812
E185-N-2014,E,The wheel of servitude : Black forced labor after slavery 
E99-P-2014,E,On the goose : a Labrador Métis woman remembers 
E448-P-2014,E,Against wind and tide : the African American struggle against the colonization movement 
E184-R-2014,E,Reproducing racism : how everyday choices lock In white advantage 
E169-C-2014,E,A companion to American cultural history 
E185-S-2014,E,All eyes are upon us : race and politics from Boston to Brooklyn 
E446-H-2014,E,The counter-revolution of 1776 : slave resistance and the origins of the United States of America 
E907-T-2014,E,The stranger : Barack Obama in the White House 
E377-A-2014,E,A traveled first lady : writings of Louisa Catherine Adams 
E457-B-2014,E,Founders' son : a life of Abraham Lincoln 
E169-B-2014,E,American exceptionalism in the age of Obama 
E184-A-2014,E,African American Voices : A Documentary Reader from Emancipation to the Present 
E185-J-2014,E,Stokely : a life 
E185-K-2014,E,Black freedom
E907-K-2014,E,Let me be clear : Barack Obama's war on millennials
E185-K-2014,E,Transformation of the African American intelligentsia
E179-J-2014,E,American expansionism
E208-K-2014,E,Founding fathers : the fight for freedom and the birth of America 
E851-B-2014,E,The greatest comeback : how Richard Nixon rose from defeat to create the new majority 
E457-B-2015,E,Lincoln for beginners 
E210-B-2014,E,An empire on the edge : how Britain came to fight America 
E185-B-2014,E,Extremist for love : Martin Luther King Jr.
E838-B-2014,E,All the best
E882-B-2014,E,41 : a portrait of my father 
E876-B-2014,E,Iran-Contra : Reagan's scandal and the unchecked abuse of presidential power 
E83-C-2015,E,The victory with no name : the Native American defeat of the first American army 
E441-C-2014,E,The Abolitionist Movement : documents decoded 
E885-C-2015,E,1995 : the year the future began 
E169-C-2013,E,Bonneville go or bust : on the roads less travelled 
E806-C-2014,E,The impact of the First World War on U.S. policymakers : American strategic and foreign policy formulation
E77-C-2014,E,"Times are altered with us"" : American Indians from first contact to the New Republic "
E415-C-2014,E,The Mexican Spy Company : United States covert operations in Mexico
E908-C-2014,E,"You lie!"" : the evasions"
E185-R-2014,E,Remembering Jim Crow : African Americans tell about life in the segregated South 
E449-C-2014,E,Giant's Causeway : Frederick Douglass's Irish odyssey and the making of an American visionary 
E184-C-2014,E,Who we be : the colorization of America 
E907-K-2015,E,Obama's time : a history 
E860-D-2014,E,The Nixon defense : what he knew and when he knew it 
E907-K-2014,E,Blood feud : the Clintons vs. the Obamas 
E907-B-2014,E,Best editorial cartoons of the year 
E185-A-2010,E,A century and some change : my life before the president called my name 
E99-H-2008,E,"Strong Medicine speaks"" : a Native American elder has her say : an oral history "
E185-C-2015,E,Child
E185-A-2015,E,"Works. Selections+""The radical King "
E185-H-2015,E,Black looks : race and representation 
E99-B-2014,E,End-of-earth people : the arctic Sahtu Dene 
E169-F-2014,E,Worth fighting for : an Army Ranger's journey out of the military and across America 
E176-R-2014,E,Making war
E83-D-2014,E,Never come to peace again : Pontiac's uprising and the fate of the British empire in North America 
E184-K-2015,E,Burning Beethoven : the eradication of German culture in the United States during World War I 
E182-L-2015,E,By wind and iron : naval campaigns in the Champlain Valley
E181-H-2015,E,Army : an illustrated history : the US Army from 1775 to the twenty-first century 
E185-K-2014,E,Buffalo soldiers and officers of the Ninth Cavalry
E185-S-2015,E,The buffalo soldiers : their epic story and major campaigns 
E579-I-2014,E,"Co. Aytch"" : the first Tennessee regiment or a side show to the big show "
E745-K-2014,E,Curtis LeMay : strategist and tactician 
E185-D-2014,E,Robert Owen 
E178-R-2015,E,Regents U.S. history and government exam : secrets study guide
E178-S-2015,E,SAT U.S. history subject test : secrets study guide
E178-F-2014,E,AP U.S. history : crash course 
E175-F-.C73,E,Cracking the AP. U.S. history exam 
E178-F-2014,E,Cracking the SAT U.S. history subject test 
E178-F-2015,E,AP U.S. history all access 
E184-A-2014,E,Immigrant success planning : a family resource guide 
E902-H-2008,E,America : our next chapter : tough questions
E901-S-2008,E,A bound man : why we are excited about Obama and why he can't win 
E178-A-2015,E,AP comparative government & politics exam : Secrets study guide : AP test review for the Advanced Placement Exam.
E178-A-2015,E,AP U.S. government & politics exam : Secrets study guide : AP test review for the Advanced Placement Exam.
E850-S-2014,E,A choice not an echo 
E840-M-2014,E,The cynic : the political education of Mitch McConnell 
E840-S-1984,E,Henry Kissinger : perceptions of international politics 
E185-A-2014,E,In battle for peace : the story of my 83rd birthday 
E183-B-1995,E,Lodge in Vietnam : a patriot abroad 
E842-C-2014,E,Two days in June : John F. Kennedy and the 48 hours that made history 
E901-A-2015,E,A time for truth : reigniting the promise of America 
E302-B-2014,E,What would Ben say? : poorer Richard's America 
E901-A-2015,E,Believer : my forty years in politics 
E748-D-2014,E,Donovan : America's master spy 
E176-S-2015,E,First ladies : presidential historians on the lives of 45 iconic American women 
E183-M-1989,E,Out of the cold : new thinking for American foreign and defence policy in the 21st century 
E840-K-1974,E,Kissinger 
E814-R-2010,E,A safe haven : Harry S. Truman and the founding of Israel 
E183-S-1993,E,The United States and the state of Israel 
E184-A-1999,E,Arabs in America : building a new future 
E184-C-2009,E,Homeland insecurity : the Arab American and Muslim American experience after 9
E836-N-2012,E,Eisenhower 1956 : the president's year of crisis : Suez and the brink of war 
E840-O-2012,E,One soldier and Hitler
E746-A-1991,E,Anglo-American naval relations 
E906-H-2010,E,Game change : Obama and the Clintons
E98-N-2015,E,The native american identity in sports : creating and preserving a culture 
E98-S-2008,E,Beadwork techniques of the Native Americans 
E184-N-2015,E,Daughters of the samurai : a journey from East to West and back 
E457-E-2015,E,Exploring Lincoln : great historians reappraise our greatest president 
E159-D-2013,E,Famous Americans : a directory of museums
E99-S-2008,E,Salish myths and legends : one people's stories 
E877-B-2015,E,Reagan : the life 
