child,parent,description
E354-H-2012,E,Mr. and Mrs. Madison's war : America's first couple and the second war of independence 
E813-L-2012,E,The noir forties : the American people from victory to Cold War 
E908-W-2011,E,The Obama haters : behind the right-wing campaign of lies
JF2051-J-2011,JF,Party systems and country governance 
E745-K-2012,E,Patton : blood
JF2112-P-2011,JF,Political public relations : principles and applications 
E185-K-2011,E,The myth of post-racial America : searching for equality in the age of materialism 
JZ5930-B-2013,JZ,NATO's security discourse after the Cold War : representing the West 
E185-W-2012,E,Negro building : Black Americans in the world of fairs and museums 
E169-M-2012,E,The new era : American thought and culture in the 1920s 
E908-O-2011,E,Obama in office 
JA79-G-2012,JA,On settling 
E847-C-1982,E,The years of Lyndon Johnson 
JC73-S-2011,JC,Polis and revolution : responding to oligarchy in classical Athens 
E505-S-2011,E,The prairie boys go to war : the Fifth Illinois Cavalry
JQ1785-P-2011,JQ,Politics of modern Iran 
E877-A-2009,E,The Reagan diaries 
JZ1307-Z-2011,JZ,The realist tradition in international relations : the foundations of Western order 
JZ1711-C-2012,JZ,Great games
JV8754-B-2011,JV,Heimat quê hu'o'ng : Fotografien von vietnamesischen Rückkehrern = Photographs of Vietnamese returnees 
JZ5675-I-2012,JZ,Indo-US nuclear deal : seeking synergy in bilateralism 
JQ1850-P-2013,JQ,Political regimes in the Arab world : society and the exercise of power 
JN50-S-2011,JN,Political survival of small parties in Europe 
JV6601-A-2011,JV,Applying for asylum : the U.S. system and policies 
JZ1730-I-2011,JZ,China and India : great power rivals 
JV6601-C-2011,JV,Coming to America : refugee admissions and assistance 
F2100-J-2011,F,Decolonization in St. Lucia : politics and global neoliberalism
JC423-F-2012,JC,Defending politics : why democracy matters in the twenty-first century 
JC423-O-2012,JC,Democracy despite itself : why a system that shouldn't work at all works so well 
E138-P-2012,E,Eminent Victorians on American democracy : the view from Albion 
JV6038-G-2011,JV,Global migration governance 
F3429-B-2011,F,The lost woodlands of ancient Nasca : a case-study in ecological and cultural collapse 
JA71-O-2012,JA,Oxford handbook of governance 
E185-H-2012,E,The price of the ticket : Barack Obama and the rise and decline of Black politics 
E184-H-2012,E,The Acadian diaspora : an eighteenth-century history 
JN33-B-2011,JN,The EU comitology system in theory and practice : keeping an eye on the Commission? 
JA81-G-2011,JA,The forum and the tower : how scholars and politicians have imagined the world
E432-R-2012,E,Franklin B. Pierce : the twilight of Jacksonian democracy 
JQ1510-S-2011,JQ,Governance and politics of China 
JC423-C-2011,JC,The government of the peoples : on the idea and principles of multilateral democracy 
JA79-B-2012,JA,Habilitation
JA75-K-2011,JA,Knowing nature : conversations at the intersection of political ecology and science studies 
JZ1745-M-2011,JZ,Masculinity & Japan's foreign relations 
JZ1480-B-2011,JZ,Bangladesh and Burma : background and issues 
JF1525-C-2011,JF,Cases on adoption
JF801-C-2012,JF,Citizenship : practices
JF1001-F-2011,JF,Electoral systems : a comparative introduction 
E185-H-2012,E,History of the American Negro
JV6483-I-2011,JV,Illegal alien and immigrant issues 
JV8757-K-2011,JV,Korean migration to the wealthy West 
JS78-L-2011,JS,Local government 
JN50-A-2012,JN,Challenging the state : devolution and the battle for partisan credibility : a comparison of Belgium
E840-G-2012,E,The dissent papers : the voices of diplomats in the Cold War and beyond 
JN956-D-2012,JN,Elections and voters in Britain 
E359-F-2012,E,Illinois in the War of 1812 
JQ220-M-2012,JQ,Minority studies 
E748-N-2012,E,The patriarch : the remarkable life and turbulent times of Joseph P. Kennedy 
JA84-Y-2012,JA,Pedagogy of power
E215-U-2011,E,American tempest : how the Boston Tea Party sparked a revolution 
JQ281-A-2012,JQ,Anxieties of democracy : Tocquevillean reflections on India and the United States 
E382-B-2011,E,A being so gentle : the frontier love story of Rachel and Andrew Jackson 
JZ1734-N-2012,JZ,China's search for security 
JN6531-M-2012,JN,The color revolutions 
JZ5538-P-2012,JZ,Ending wars well : order
JQ2929-L-2011,JQ,From protest to parties : party-building and democratization in Africa 
E183-G-2011,E,Germany : background and U.S. relations 
JZ5538-Z-2011,JZ,Governing disorder : UN peace operations
JC578-Z-2012,JC,Liberal neutrality : treating citizens as free and equal 
E185-D-2011,E,Not in our lifetimes : the future of black politics 
JA85-P-2011,JA,Political languages in the age of extremes 
JC330-P-2011,JC,Political leadership and its significance in a time of troubles 
JZ1480-B-2012,JZ,American force : dangers
JA80-B-2012,JA,Biopolitics : the political potential of the life sciences 
JF491-T-2012,JF,Constitutional referendums : the theory and practice of republican deliberation 
E902-D-2011,E,A decade of dark humor : how comedy
E441-D-2012,E,Gather at the table : the healing journey of a daughter of slavery and a son of the slave trade 
E873-R-2011,E,Jimmy Carter : politician with principles 
E183-F-2011,E,Objectifying China
E493-R-2011,E,The original Iron Brigade 
JZ5625-C-2012,JZ,Arms control policy : a guide to the issues 
JC423-M-2012,JC,Changes for democracy : actors
JQ3386-C-2011,JQ,Cote d'Ivoire (Ivory Coast) election crisis and aftermath 
JC423-P-2012,JC,Democracy and public space : the physical sites of democratic performance 
JZ1720-I-2011,JZ,International relations theory and South Asia : security
E335-R-2012,E,Intrepid sailors : the legacy of Preble's boys and the Tripoli campaign 
F3021-A-2012,F,Mussolini's national project in Argentina 
JZ5930-N-2012,JZ,Nato : membership
JZ1308-K-2012,JZ,No one's world : the West
E181-O-2013,E,The Oxford encyclopedia of American military and diplomatic history 
F1054-V-2012,F,Imperial immigrants : Scottish settlers in the Upper Ottawa Valley
E468-S-2011,E,A short history of the Civil War 
JQ2947-C-2011,JQ,Challenging the rulers : a leadership model for good governance 
E840-A-2012,E,A long way from Runnemede : one woman's foreign service journey 
JC494-A-2012,JC,Revolutionary Overthrow of Constitutional Orders in Africa 
E184-T-2007,E,Telling our story : the Arab American National Museum.
JV6483-U-2012,JV,Using pattern analysis and systematic randomness to allocate U.S. border security resources : technical report 
JQ2947-D-2011,JQ,Defining moments : reflections on citizenship
E596-B-2011,E,Rebels on the Great Lakes : Confederate naval commando operations launched from Canada
E467-L-2012,E,Thomas J. Wood : a biography of the Union general in the Civil War 
JA66-S-2011,JA,Understanding principles of politics and the state 
JZ5665-E-2012,JZ,The age of deception : nuclear diplomacy in treacherous times 
JZ5601-P-2012,JZ,Beyond global crisis : remedies and road maps by Daisaku Ikeda and his contemporaries 
E355-B-2012,E,Border crossings : the Detroit River region in the War of 1812 
E903-S-2003,E,The five biggest lies Bush told us about Iraq 
E185-G-1993,E,Narrative of Sojourner Truth 
JQ750-C-2012,JQ,Soldiers and politics in Southeast Asia : civil-military relations in comparative perspective
JQ1875-A-2012,JQ,The Africana world : from fragmentation to unity and renaissance 
E185-D-2009,E,The age of Jim Crow : a Norton casebook in history 
E470-C-2012,E,Conflict and command 
JQ3762-T-2011,JQ,The design and implementation of business process reengineering in the Ethiopian public sector : an assessment of four organizations 
JQ2998-E-2011,JQ,Election management bodies in West Africa : a comparative study of the contribution of electoral commissions to the strengthening of democracy 
JC423-F-2012,JC,The feasibility of the democratic developmental state in the south 
JQ2760-F-2012,JQ,A fine balance : assessing the quality of governance in Botswana  
E381-I-2011,E,Interpreting American history. The age of Andrew Jackson 
E184-S-2011,E,Islamophobia : the ideological campaign against Muslims 
E183-Y-2010,E,The United States and Iran : different values and attitudes toward nature ; scratches on our hearts and minds 
E185-A-1996,E,Up from slavery : authoritative text
F1034-R-2011,F,Canada on the doorstep : 1939 
E467-B-2011,E,Forrest's fighting preacher : David Campbell Kelley of Tennessee 
JZ1305-D-2011,JZ,Theories of international politics and zombies 
E330-S-2011,E,American emperor : Aaron Burr's challenge to Jefferson's America 
E184-N-2012,E,Arab America : gender
JN6699-N-2011,JN,Citizens in the making in post-Soviet states 
JV7590-E-2011,JV,"Enzyklopädie Migration in Europa. English.+""The encyclopedia of migration and minorities in Europe : from the seventeenth century to the present "
JA75-B-2011,JA,Ironic ethics = Ironische Ethik 
E184-P-2010,E,An isteytsayd life : not-so-random thoughts from a Pinoy living in America 
F1896-Z-2011,F,"Stachelschwein erinnert sich. English+""Nanny's Asafo warriors : the Jamaican Maroons' African experience "
F2048-B-2010,F,Patronage
E322-A-2007,E,Abigail Adams : a revolutionary American woman 
E902-B-2003,E,Before & after : U.S. foreign policy and the War on Terrorism 
JF51-S-2013,JF,Case studies in comparative politics 
E184-E-2012,E,Ethnic families in America : patterns and variations 
JQ1398-R-2011,JQ,Komunista : the genesis of the Philippine Communist Party
E847-B-2008,E,Lyndon B. Johnson and the transformation of American politics 
JA75-P-2008,JA,Popular culture and political identity in the Arab Gulf states 
JF1351-B-2012,JF,Building better policies : the nuts and bolts of monitoring and evaluation systems 
E840-M-2005,E,Good Muslim
JV7682-M-2011,JV,Being a refugee : learning and identity : a longitudinal study of refugees in the UK 
E185-B-2011,E,Black and tired : essays on race
JQ5995-L-2011,JQ,The contract system of employment for senior government officials : experiences from the Pacific 
E842-M-2011,E,"Sons & brothers+""The Kennedy brothers : the rise and fall of Jack and Bobby "
E533-C-2011,E,Nine months to Gettysburg : Stannard's Vermonters and the repulse of Pickett's charge 
F1035-J-2011,F,Promoters
JC153-H-2011,JC,Leviathan 
E468-B-2011,E,The Oxford encyclopedia of the Civil War 
JF1351-P-2011,JF,Public administration : 25 years of analysis and debate 
JZ1251-C-2007,JZ,Civilizational dialogue and political thought : Tehran papers 
JN6695-C-2012,JN,Crises in Russia : contemporary management policy and practice from a historical perspective 
JV6465-C-2005,JV,Crossing over : comparing recent migration in the United States and Europe 
JQ1850-D-2007,JQ,Debating Arab authoritarianism : dynamics and durability in nondemocratic regimes 
JC423-D-2004,JC,Democracy and pluralism in Muslim Eurasia 
JQ1758-D-2007,JQ,Democracy in the Middle East 
JQ1850-G-2009,JQ,Getting to pluralism : political actors in the Arab world 
JF1061-K-2006,JF,Imposing power-sharing : conflict and coexistence in Northern Ireland and Lebanon 
JQ3881-S-2010,JQ,Islamists and secularists in Egypt : opposition
JZ5675-B-2004,JZ,No end in sight : the continuing menace of nuclear proliferation 
JQ231-O-2010,JQ,The Oxford companion to politics in India 
JQ1758-A-2006,JQ,Party building in the modern Middle East 
JQ1850-B-2010,JQ,Political succession in the Arab world : constitutions
JZ6009-B-2005,JZ,Regional security in the Middle East : a critical perspective 
JC327-D-2013,JC,Self-determination without nationalism : a theory of postnational sovereignty 
JQ1850-S-2010,JQ,The struggle over democracy in the Middle East : regional politics and external policies 
JZ1305-B-2005,JZ,United we stand? : divide-and-conquer politics and the logic of international hostility 
JQ1789-P-2001,JQ,Winds of change : the future of democracy in Iran 
JZ6009-B-2004,JZ,Building regional security in the Middle East : international
